,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0,1.574822,-0.15890035,0.46788943,-0.3050821,-0.20322832,-0.017083265,0.48068142,0.16798212,0.042460173,-0.7481773,-0.33309314,0.21636,-0.37531802,0.3832724,0.70498973,-0.24423556,0.16760656,0.2607633,0.21651338,-0.37958038,0.061400265,0.1814866,-0.36968303,-0.09648803,0.043274306,-0.43884602,-0.21777984,-0.24211355,-0.12071222,-0.12294468,0.5443257,0.80402935,-0.16748841,-0.22227474,-0.12481868,0.04963772,-0.10248171,-0.14956915,0.16456679,-0.44091797,0.47441408,0.029094681,-0.20165303,-0.7255353,-0.27615258,-0.03594447,-0.14828084,-0.26102272,0.7169215,-0.3246808,0.11156683,0.061775178,-0.2047542,-0.26372293,-0.1106363,0.13210824,-0.40012306,0.4437777,0.23066005,0.16814743,-0.21164668,0.2764088,0.042907156,0.3692922,-0.022074014,-0.46211702,0.4718406,-0.1975455,0.07729688,-0.051263154,0.031451628,-0.30992925,-0.4554694,-0.30802315,0.15375088,-0.32876974,0.33736372,-0.19990022,-0.00046765804,-0.01888869,-0.32637691,-0.13808866,0.50450003,0.06548831,0.051920976,0.23242268,0.06902814,-0.40683824,-0.023878781,-0.38930637,0.49556324,0.28006053,-0.34312567,0.119125895
1,1.2644429,-0.23969427,0.8955452,-0.19171172,0.30687398,-0.44624606,0.16627616,0.47602826,0.1183283,-0.23582341,0.16019136,0.06517453,-0.23479699,-0.26056287,-0.3805894,0.38572043,0.0012163669,0.28121662,0.052205518,0.049321905,0.06680894,0.48575228,0.11036959,-0.23148225,-0.06313329,-0.027270716,0.012650758,-0.01101394,0.021125939,-0.32922804,-0.3468397,-0.39530718,-0.37705046,0.09278451,0.41387632,-0.20129833,-0.1577375,-0.13145746,0.14221084,0.15635026,0.29845807,-0.25936198,0.20931587,0.104864806,0.16931164,-0.3512816,0.31699336,-0.464169,0.44076067,-0.4505778,-0.051500767,0.04265505,-0.25637415,0.04320212,-0.3997724,0.09380518,0.60136247,0.3974826,-0.2906928,0.15243866,-0.57056326,0.57922393,0.47799924,-0.13546501,0.17169839,0.22811252,-0.07510643,-0.039914936,-0.30056125,-0.20316775,0.031106614,-0.55218256,0.35447052,-0.0075960755,0.7722117,0.058053173,0.14553274,0.0068043903,-0.0027044117,0.58527744,0.38595328,-0.057602257,0.19376409,-0.10251708,-0.054558728,-0.12906507,-0.3739429,0.13160133,-0.05521462,0.4926142,-0.24704269,0.1361563,0.030884586,0.379053
2,1.2575612,-1.1029805,0.2249282,-0.38581213,-0.16390052,0.6270913,-0.15082091,0.05379586,0.8133819,0.21987033,0.42048663,-0.26643646,0.33330938,-0.97440195,-0.5189013,-0.47620127,-0.11810584,-0.25406253,-0.32197943,-0.06073512,0.42692968,-0.30287826,0.07857093,-0.46602517,0.39048868,0.98460287,-0.2323902,0.09977056,-0.3223772,-0.033088416,0.030244678,-0.10092187,-0.6047848,-0.20905684,-0.19663347,0.0030509382,-0.5448377,-0.7518977,0.29727197,-0.037347138,-0.26385313,0.33359492,-0.36933875,0.2626662,-0.9088086,0.04235839,0.2636826,-0.8035852,-0.05274366,0.60397357,-0.14335468,0.12423438,0.1546439,0.39539394,-0.9175263,0.21562053,-0.35691828,-0.018046893,-0.079579934,-0.23285474,0.30172804,-0.19576228,-0.051084816,-0.0682759,-0.38356024,-0.020308815,-0.1349802,0.2600059,0.2681372,0.38836265,0.16075024,-0.019704893,-0.23868407,0.29190424,0.22265922,-0.19019778,0.0027510375,0.47090742,-0.089080036,0.31705433,-0.2138972,-0.13401158,-0.20236526,0.43060547,-0.013022665,-0.108737506,-0.26799726,-0.13997626,-0.04975094,-0.062365837,0.2225157,0.4751243,0.10513421,-0.13630448
3,0.6069398,0.074471325,1.3972526,-0.81853694,0.2854119,-0.062521376,-0.016608208,0.09032811,0.16966772,-0.4244011,-0.3919919,0.009925082,-0.54592824,-0.41213718,0.17344353,0.278369,-0.27161762,0.48073775,0.95489794,-0.052226752,0.42453602,0.08870416,-0.0248456,-0.6139878,-0.5043675,0.20172653,-0.16267796,-0.07442343,0.03178605,0.5464852,0.022651166,-0.32639027,-0.56459963,-0.15552004,0.4823275,-0.08772552,-0.19866239,0.29052636,-0.64333135,0.7142406,0.023751289,-0.316527,-0.18253157,-0.25649837,0.41999853,0.59713596,0.1710265,-0.21244064,-0.45927423,0.68348485,0.697472,-0.43270072,-0.35883832,-0.63958365,-0.19412145,-0.56089807,-0.4094293,0.5005257,-0.024281673,0.060701273,-0.08270811,0.1940858,-0.17605457,-0.23048058,0.070017904,0.46211427,0.517145,0.29666936,0.34383488,0.5201015,-0.2352988,-0.13621017,0.1310481,0.1363396,0.3638786,0.004620604,-0.050102,0.029785622,0.20327997,-0.11810232,-0.037740164,-0.055197448,0.0980092,0.027792454,-0.095884144,0.35885885,0.11884838,-0.21660036,0.09101806,-0.007131994,-0.10788346,-0.32009354,-0.19197482,-0.19007798
4,2.0512834,0.2448627,1.0071893,-0.38161138,-0.48519543,-0.037226595,-0.085633695,0.74742097,1.3106015,0.5231288,0.8238465,0.49493954,0.6832141,-0.010293469,0.34796408,0.33112818,-0.711583,0.67736816,0.68238777,0.6964836,0.3047993,-0.49867314,-0.15593684,-0.2624358,-0.21224886,-0.29656246,-0.55194926,0.522848,-0.5668514,0.47875053,-0.5406236,0.3055312,-0.016215786,0.88623965,0.017336398,0.01382871,-0.072148725,0.45408854,0.22076342,-0.6785434,-0.76286376,-0.39762038,0.22518206,0.017856747,-0.009315178,0.4944002,-0.16148442,0.076198936,0.260526,0.64019686,0.03296466,0.2212731,0.43752867,0.32065818,0.05020062,-0.41195115,0.8200051,-0.09982002,-0.17364034,-0.16770759,-0.23307788,-0.06336413,-0.2648414,-0.34444448,0.2699685,-0.08519431,0.3801581,-0.8229703,-0.37641764,-0.21634145,-0.214857,-0.13909458,-0.044111058,-0.12508425,-0.21675882,0.20047706,-0.08766319,0.16656737,-0.10707863,0.121230386,-0.09067344,-0.14706619,0.007826082,0.21828212,-0.071531,-0.0310575,0.2654481,0.06755484,-0.10708697,0.09704277,0.08841046,0.17001922,-0.17166257,0.0011108741
5,1.5114036,-1.0433868,0.800723,-0.33214232,-0.09500086,0.60186094,-0.29215443,0.09880267,0.23652992,0.31323117,-0.15713835,0.86556333,-0.18241814,-0.81418824,-0.1346146,0.5479837,-0.12762791,-0.4143244,0.084423915,-0.46290156,0.28168395,-0.07953238,-0.5468197,-0.36357212,0.10058739,0.26001072,-0.32016325,0.04268142,-0.62260354,-0.15350294,-0.011543229,0.5018737,0.0115778,-0.24929522,-0.20655748,-0.30383256,-0.54510194,-0.10860035,0.18754432,-0.27036682,-0.55384964,-0.41038457,-0.5168307,0.72271395,-0.095300555,-0.2900134,-0.2946425,-0.03800743,-0.3313567,-0.63899267,0.7313732,-0.61091805,0.023481324,-0.04082514,0.52505594,-0.037177067,-0.4351219,-0.6074035,-0.39092818,-0.18119983,0.2592947,0.23093195,-0.076359086,-0.053768635,0.60097075,0.60533094,-0.020536467,0.23009646,-0.006838858,-0.2818405,-0.049498975,0.04969795,0.06589417,-0.044617146,-0.13589312,-0.26382047,-0.022976771,-0.5568888,0.16805416,-0.28135237,0.06051963,-0.3216499,-0.07956237,-0.37280178,0.12915593,-0.560531,-0.010219365,0.031639036,0.021625081,-0.2621815,-0.10119965,0.14400263,-0.14723322,0.025295183
6,0.43388414,-0.49640077,1.5318165,-0.15820503,0.0038881898,-0.12153203,-0.08666557,0.12932412,0.42380843,-0.3108871,-0.11885166,0.037922733,-0.35116923,0.3534416,-0.34744972,0.857068,0.28932798,0.57483864,-0.05901955,0.0907826,0.17471471,-0.09156314,0.055189997,-0.33619595,0.4900868,-0.22568391,0.20702974,0.105055995,0.064802915,-0.048993275,-0.00013758242,0.2595705,-0.12320779,-0.8030582,0.00041237473,-0.4190904,0.07520212,0.025285989,-0.1186504,-0.26024133,0.122961104,0.249931,0.15322888,0.29806957,-0.48566213,-0.0885238,0.3914904,0.3464858,-0.029381886,0.2883182,0.07529526,0.028112292,0.253353,0.2070983,0.35447273,0.4433372,-0.015192807,0.14532349,0.16306934,0.33627826,0.29816204,-0.1725244,-0.318174,0.3087575,-0.06948885,0.56269026,-0.036260583,-0.4125515,0.02348119,-0.2067412,0.7587663,-0.18662558,0.4106168,-0.07881263,0.21148236,-0.4954769,-0.33111456,0.07096692,-0.09287092,0.020235471,-0.18594533,0.43557477,-0.37920812,-0.24570166,0.13497126,0.041058816,0.4747639,-0.30403715,0.12355876,0.34386075,0.27383405,0.035066023,0.116916664,0.03469038
7,0.85946846,-0.19624162,1.0459306,-0.35706326,0.3319475,0.14410451,0.26085043,0.1338463,-0.05955136,-0.38048232,-0.11367762,0.12629175,-0.35629913,-0.005816862,-0.014040519,0.8566485,-0.12672077,-0.10949327,-0.0062844306,-0.442502,0.21087798,-0.18427679,-0.73316634,-0.16873524,0.06532951,0.19486204,0.2732789,0.25893357,-0.5030601,0.16079593,-0.26860917,-0.20211123,0.036238596,0.2530442,0.3704587,-0.21534476,0.29770392,-0.39309368,-0.26821133,-0.39939815,-0.11598336,0.08889426,0.24624917,0.020928353,0.09965041,0.5325342,0.17815486,-0.07620938,-0.26577067,-1.0550861,0.15763369,0.38647726,0.2017765,-0.69023794,-0.04148359,-0.018283982,0.35616463,-0.2077529,-0.08372237,-0.44140053,0.034872472,-0.47479558,-0.047152422,-0.23892884,-0.4766005,-0.2959104,-0.33882338,-0.287336,0.25305146,0.197754,0.085209236,-0.56004363,-0.26575112,0.083367676,-0.35459882,-0.4606831,0.3946125,-0.13991939,-0.095491014,-0.27744308,-0.04667061,0.5391771,-0.016492307,0.21410994,-0.40136454,0.22566414,-0.41851118,0.013197878,0.35690376,-0.12618959,-0.4320347,0.04776621,0.28270575,0.053880237
8,0.2779746,-0.5359937,-0.037938476,-0.7591534,0.018786252,0.029088907,-0.059369683,0.2546712,-0.20771785,0.535411,-0.025304258,0.23613527,0.14160708,-0.113812715,-0.25047827,-0.06504643,0.44416803,1.0257396,-0.26142165,-0.71550304,0.46543983,-0.08615986,-0.23683375,0.33600837,-0.3978998,0.080258146,0.18800716,-0.28077936,-0.46453816,0.12001741,0.17830962,0.07078524,-0.20098643,0.29594803,0.72371805,0.02444543,-0.61600846,0.46823743,0.026172198,0.64140123,-0.02216354,0.43150032,-0.14049982,-0.24514458,0.38331908,0.10012358,0.49306172,0.29835197,-0.56574434,-0.38143736,-0.62733626,0.4425002,-0.16818246,-0.050905865,0.19508493,-0.056343716,0.042087883,-0.65754235,0.3404339,0.1265527,-0.021871038,-0.56962633,-0.53191364,0.07255282,0.23577568,0.052071147,-0.6399278,-0.026190102,0.52239466,-0.11385785,-0.7402333,0.12948467,-0.32805207,-0.007546872,0.32585764,0.24790065,-0.2456091,0.05906337,0.27205253,0.5197041,-0.24675113,-0.051011086,-0.06745742,-0.28383112,-0.0044173636,0.09289398,0.103319466,0.00999213,0.1610805,0.14294988,0.20004445,0.14980008,-0.12034892,-0.070605114
9,0.39964628,-0.45749637,0.50050783,-0.8221977,0.21087193,0.22479221,-0.37753794,-0.084047064,0.075241536,0.3542735,-0.069354236,-0.08012157,0.2523737,-0.12736973,-0.0644855,0.23028445,0.30252934,0.17432159,-0.07814531,0.212446,-0.17499757,-0.42815012,-0.117013395,0.21081556,-0.15472189,0.1764138,0.11217143,0.20014381,-0.2017101,-0.48703432,0.47164023,0.1135412,0.06944142,0.36965036,-0.03584498,0.26660615,-0.102520086,0.062410504,-0.13378945,0.5502104,0.4180155,-0.26870966,0.05685839,0.11855674,0.33105528,0.6077749,0.584306,0.11272973,0.011132836,0.20832744,-0.32330313,-0.00787206,0.25933084,0.35993752,-0.14718129,0.31631273,-0.1728247,0.1501396,-0.07591094,0.37536564,0.16151404,-0.22965857,-0.39657295,0.45531294,-0.1497799,-0.15950614,-0.62882185,0.10738197,-0.11825183,-0.091131255,0.06800836,-0.54682934,0.36101177,-0.7993846,0.17213286,0.045620486,0.44548875,0.13576773,-0.21383154,-0.49137616,0.4989758,-0.3341054,-0.078365594,0.45975727,0.096575916,-0.35973927,0.2871932,0.13202998,0.02434458,-0.4414145,-0.15780905,-0.27001995,-0.1562171,0.21650708
