,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0,1.61025,0.85988605,3.2410915,-4.359088,0.26681447,-1.0667813,-0.15088344,0.55235094,-0.21123624,0.062237144,-0.15506202,0.7781499,-0.32650307,1.2761681,0.15410092,-1.7115586,-0.15227854,-0.7445891,-0.67273045,-0.19215351,0.7421522,1.1240945,0.09987277,-0.94849896,1.3691123,-0.89835465,-0.6550628,-0.6644767,-0.37836283,-0.3561505,0.17298628,-0.25760168,0.0556311,-0.4359368,-0.6441593,0.2955022,-0.26972693,0.23660764,0.84543765,-0.47154891,-0.52012384,0.43120313,-0.10197137,-0.5006237,-0.4107288,-0.5004357,-0.21769184,-0.53149086,0.12257388,1.0346481,-0.9504264,0.1718109,-0.026780665,-0.7940651,-1.0001634,-0.90269315,-0.622039,0.34969163,-0.16060778,0.30851507,-0.6898761,-0.4382226,0.2767756,0.45029178,-0.5166928,0.39520723,0.12141377,0.13121137,1.1098567,0.009650618,-0.6268078,-0.018411636,0.37130442,0.4039945,0.57574975,-0.25903666,1.6691567,1.1219345,0.22201315,1.2340392,0.29955497,1.18429,-0.59793085,0.8056065,-0.68672895,0.31221634,-0.08147675,-0.63496244,-0.94992316,0.8331966,-0.68535006,-0.06055667,-0.76759213,-0.5894192
1,4.061274,-1.2060741,0.7188392,-5.1060963,0.3256383,0.81004894,-1.317291,0.10745478,-1.0174766,-0.33601952,-0.9795517,-0.32019675,-0.80369395,1.1782374,0.31966233,0.057386637,-1.8022119,0.9027614,1.2064137,-1.2639784,2.3030925,0.4723134,0.56776357,-0.68359804,0.036464788,-1.9405029,-0.76493776,-0.20073563,0.66654253,-0.107584715,-0.21543388,0.09077227,-0.041246712,0.69220924,-0.68424594,-0.6283051,-0.4345752,0.28910616,2.130891,-0.34097147,-1.1954352,0.9773295,2.3291607,-0.9293308,-0.43387884,-0.20739129,-0.7207215,0.08540368,-0.78985286,-0.44566777,-0.075571515,-0.45085666,0.28332257,0.65088135,-0.2913969,0.6221921,-0.063953586,-0.08674739,-1.1535921,-0.2002513,0.042357802,-0.120859884,1.2836323,-0.097622454,-0.76590186,1.8127156,1.4258654,-0.86547804,-0.43108168,1.333589,1.1199028,-0.70975125,-1.308842,-0.2326929,-0.6732679,-1.4278711,-0.54990405,-0.30806887,-0.12158954,-1.3893859,-1.1559798,0.4228235,0.8468267,0.051170863,0.23142874,-0.9241137,0.66426486,0.19607767,0.77521884,0.054005474,0.6438556,-0.56402755,0.28253466,-0.14329986
2,0.3907558,4.1253104,1.8488014,-2.501175,0.99543,-0.11898321,2.4679973,-0.0064814985,3.3314319,1.8555622,1.3593003,0.54270333,-0.67060035,1.7356759,-1.7287203,-0.42913514,0.4241991,0.28825176,-0.76549995,2.02219,-0.16890645,-1.3698465,1.0726854,-0.33915052,0.014402635,-1.5953176,-0.18443102,0.6717952,0.25889254,0.059300184,-0.47179046,0.88023186,-0.8366333,0.6980275,-1.651242,0.53011394,1.0389454,-1.1850262,-0.3886209,0.343036,-2.1533425,0.6350396,-0.15469441,0.30071622,2.1127968,0.535264,-1.0615841,0.65405667,1.6560055,0.46340835,-0.38190502,0.25247827,-0.30414295,1.4013696,-0.84488916,0.114310265,-0.027241822,0.94767284,-1.0190321,0.5500938,0.5214163,0.81677115,-0.41905302,-0.015876904,0.15288489,-0.3125703,-1.0098759,-0.8521627,0.40433517,-1.6196404,-1.5371509,-0.37364364,0.7875322,-0.2770173,-0.5770345,-0.9464125,-0.096714035,-0.9575154,0.88622385,-0.09126514,-0.21080819,-0.44498536,-0.030215414,-0.09626126,0.330261,-0.8974882,0.2960878,-0.90471375,0.19665374,-0.17210017,0.15877953,-0.49083844,-0.8763931,-0.18837567
3,-0.34614065,2.0771515,1.9014132,-0.0892508,1.602576,1.6000189,2.1347656,-0.81323135,0.23924637,1.8821654,-0.93165594,-1.3188809,0.9425814,1.6132205,-0.87965095,2.1207113,-1.1869937,1.9178427,-0.24688339,1.8627167,1.3398815,0.6274582,0.7221017,2.473274,0.67252505,-1.2008575,1.1656947,0.6691704,2.1496694,-1.6718711,-1.2535536,0.4467827,-0.68823016,-2.5317016,0.8519768,-1.3306406,-0.41374674,-1.1248857,0.79618216,-0.77786195,0.64179766,0.281741,0.21162987,0.16186094,-0.11349206,-0.559942,0.979892,-0.55302364,-0.29885784,0.78194356,-0.56955105,-0.65498894,0.2942869,0.9568003,-0.61813915,0.8904397,0.24361423,-0.8026547,1.0604774,-0.3325364,0.09979561,0.31001043,-0.97157496,-0.1186482,1.2337679,0.44274664,0.46244043,0.48304102,0.9528341,0.87934566,-0.058170944,0.39835697,-0.3443529,-0.087343395,0.6374018,0.2653676,1.0521771,-0.19893172,-0.18813747,0.2922261,1.0013969,-0.15179911,-0.27881867,-1.0503578,-0.7860249,-0.7317315,0.19010013,1.1589574,0.32036737,0.8666597,0.770895,0.39198926,-0.007542953,0.8018859
4,0.50619364,-1.6774198,1.0418966,-1.8638643,1.6920116,0.38962847,0.45361102,-1.6371927,1.051181,-1.654491,-0.5127172,-0.6390227,-0.83602136,1.4117376,-1.1151465,-1.1654664,-0.11530423,-0.43890518,0.5729449,1.4110016,0.7955051,0.61055505,0.81505555,-0.22024086,1.352816,-1.7606735,-0.57716215,-1.1016493,1.4662833,-0.6495515,0.22900996,-0.7006859,0.6128553,0.54777074,-0.51751834,0.14290208,-0.061212122,0.910354,0.6043085,-1.352165,0.9198874,-0.040681913,0.618273,-0.40540996,0.39710113,-0.58792603,-0.58112764,-0.2650898,0.15012306,0.750469,-0.9002685,-0.08380417,-0.1517089,-0.4166277,-0.27001616,-0.38656002,-0.13721824,-0.0011876374,0.45124504,-0.46650034,-0.25500667,-1.2476844,0.5943894,0.9467283,-0.20205246,-0.12512921,-0.34332666,0.50674033,0.12373611,-0.30986097,-0.3392228,0.7492324,0.803267,-0.102953374,1.0792896,0.014291048,0.52753514,0.6188865,-0.56224066,1.0909951,0.26646063,-0.025843233,-0.81173825,-0.4824287,0.6489576,0.3776754,-0.84595275,-0.07268509,0.121527895,-0.31729215,-0.12564857,-1.2740109,-0.7662007,-0.18811783
5,-0.668653,0.9158087,1.4770751,0.77251923,1.0104318,1.8994696,1.5377216,0.71132946,2.2542343,-0.5889173,1.3398303,0.2614355,0.7259726,0.53339124,-0.3507032,0.45324802,-1.0447232,0.37025577,0.37385005,1.3751829,0.7868085,-0.2195524,0.6570153,1.2504877,0.028564416,-0.44303644,1.1632457,0.242356,-0.32414567,-1.010327,-0.71625704,-0.56155837,-0.19878507,0.35424882,-0.65679514,-0.70299286,0.8581789,-0.71258795,-0.046714544,-0.17502531,-0.55416197,0.1222393,-0.5682602,-0.17060745,1.0043684,0.45554268,-0.52482176,-0.20311004,0.3778636,0.5130066,0.47927397,-0.982589,-0.31980333,0.1250214,-0.6069136,0.09936321,1.4027016,0.67272574,0.1551139,0.66946447,0.40974888,0.34595945,-0.2327228,-0.22298244,-0.58937865,0.29941744,-0.7832796,-0.8531896,-0.59360486,-0.7247938,0.40196502,0.32127994,0.1391288,-0.01496613,-0.13435568,-0.15124255,-0.49737525,-0.47808665,-0.42044255,0.652631,0.20114169,0.07982974,0.97972226,-0.13206044,-0.031357214,-0.2367186,-0.33811307,1.1970754,0.2259801,0.18156454,-0.34698892,0.2922547,1.8807744,0.3898973
6,2.140391,0.666915,-0.17959195,-1.0357026,3.4451592,3.0495067,3.4811523,-1.1664574,-1.4617512,3.030224,-1.0385056,1.8132976,1.4861028,1.4025156,-1.1162019,1.6353294,-0.116964936,-1.6026084,-0.34092307,3.3132985,0.48104984,0.99282193,-2.5940626,-0.45429203,0.24557705,0.8498479,-1.3130499,-1.0358622,0.49451137,-0.89540964,1.6303626,0.0354563,0.9042444,-1.0879674,0.3378002,1.2319565,0.18963665,-0.46288127,-0.07000762,-1.1217,1.5799952,1.8533288,-0.50416565,0.68042505,0.81462866,0.0519934,1.6635342,0.5113977,0.61314344,-0.9093673,0.698001,1.3544209,0.33910835,0.4643367,2.6851928,-0.6922541,-0.1922104,0.56821966,-1.1781641,0.21618468,-1.0981687,-1.0521438,-0.7505449,0.4700474,-0.9293782,0.093982555,-0.1703888,-0.17110552,-0.14215589,-0.33917284,0.46442407,-0.6426971,0.33160123,0.49313968,0.25768834,-0.22182196,0.21681713,0.39388505,0.6802555,-0.6924469,-0.49457625,-0.37698248,0.8523152,-0.030602157,0.099592805,0.3461851,0.21367735,0.5893372,0.4702397,0.29170647,-0.20820059,0.066057,0.7064769,-0.48516688
7,3.7138383,-3.5461574,0.15687668,-1.2573518,0.95459414,3.1407814,-0.27629566,-0.95884204,-0.1899575,0.13147128,-1.454907,-0.48519945,-0.7392744,0.22339924,-1.9075724,0.03214383,-0.4790491,0.5700674,1.2642257,-0.02727238,0.63301206,-0.2382586,0.73586124,-0.2387518,-0.4500513,-1.0857536,-2.2108088,-1.9802055,1.7070711,-0.91545326,-0.13688092,-0.15548843,1.1983075,2.6696124,-0.22906424,0.122009516,-0.5408746,0.31349424,0.30077708,0.7793713,1.4455391,0.67645514,0.26370838,-0.14917195,0.5994092,-1.8960738,-0.63290083,0.29154694,0.6983845,-0.29415393,-1.000283,-0.6147654,-0.11393294,-1.1413275,-0.98021895,-1.2322769,1.3025554,-0.08089608,1.6338958,-0.12735105,0.12324789,-0.027445428,-0.29414177,1.1001235,0.21539508,-0.26725313,-0.37919864,0.42453298,-0.7534206,-0.4570536,-0.089965016,0.3246855,-0.84022105,0.9286184,0.011368163,1.151258,-1.3981591,-0.5206364,0.49904752,0.23422885,-0.24760091,-1.4003005,0.7408881,0.585545,0.83965284,0.09883666,0.2043367,-0.38068753,-0.95013386,-0.37057748,0.4349642,1.2227832,0.24899691,0.20086141
8,0.27477184,1.334404,1.5205827,-1.9333364,-0.7733991,2.6328812,1.4237058,0.68141043,-0.63681626,1.0528426,-0.4274431,0.13103545,0.37734175,0.4757082,0.4910925,1.3644985,-0.22688317,0.5025809,0.9263035,0.5358584,0.99757665,1.3421701,0.25106978,0.16775993,-0.26109052,0.52464044,-0.83499753,0.91052055,-0.2495668,0.50151515,0.5469369,-0.6117247,-0.039732456,0.6022773,-0.46542645,-0.17469546,-0.56605,-0.54704,0.12505648,-0.7255627,-1.1518037,0.31306,-0.11521782,0.9617628,-0.3067574,0.4558144,0.13614243,0.5152134,-0.6814661,0.0250488,-0.052072078,-0.2290321,0.4470119,-0.0047180057,-0.066976786,-0.0060118437,-0.16502684,0.49750853,-0.37550408,-0.049551174,0.6476356,0.21941197,0.23720485,-0.018239245,-0.27148202,-1.2257689,0.11922686,0.046794362,0.5312797,0.04576814,0.12852848,0.488885,-0.64910245,-0.5948501,-0.71947944,-0.5038612,-0.2306093,0.16883159,-0.582455,0.6324181,-0.25286815,0.33117372,-0.22029746,-0.1445905,-0.7385938,-0.58082813,-1.0228612,-0.4293756,-0.7964918,-0.30422732,-0.581395,0.79086983,-0.25840306,-1.0952234
9,-2.2818527,1.7816918,-0.4161238,1.0499392,-1.0139048,2.9879365,1.5064995,-2.1802688,-0.47003233,-0.37220323,-0.9394959,-0.07100415,-0.6143856,-0.7673902,-0.41688803,-0.18077046,-0.042826414,1.2714665,0.43538445,0.11692811,2.030035,0.579345,-0.9627705,0.9407463,0.34064698,-0.7810562,-0.98927414,-0.2423206,-0.31361032,0.83939517,-0.17580785,-0.28007996,-0.13950926,-0.44851506,0.6656181,-0.57212013,-0.0802744,0.3310205,-0.4004936,-0.45918047,-1.0000648,-1.253342,0.29517618,-1.2293622,-1.4943256,0.7871702,-0.67748547,-0.49034226,-0.00979656,0.5857689,0.7915782,-0.6036174,1.3267341,-1.5717722,0.81185716,-0.8611593,-0.60970443,0.92745346,-0.22165036,0.52885467,-0.77864605,0.707434,-0.25610292,-0.8759973,1.2028518,-0.7462895,-0.23243997,0.2558097,-1.5515085,-0.24538691,0.42097586,0.6499437,1.2249959,0.4802907,-1.2276201,1.3689638,0.09320144,-0.1070688,-0.42034224,0.49253455,-0.05068797,0.42375472,0.73333144,0.47569606,1.0861928,-0.38037378,0.92891794,0.5405303,-0.32091036,1.1083671,0.079232186,-1.5275822,-0.18681914,0.66603994
