,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.13223344898103057,0.35712244311297264,0.2338298930962746,0.009531957210620513,-0.10511257153986073,-0.3316840566443028,-0.019652295819911604,-0.060402530572704366,-0.10509980792129361,-0.18436191048759437,-0.23128081484370538,-0.2799865376185374,0.2738508351785886,-0.31664444365211436,0.16775240763593968,-0.31816018604346225,-0.2610200397494073,-0.2052749141018737,-0.02930381860130945,0.2539328412480048,0.04044478893833789,0.06328674067264876,-0.41654564417596607,0.32781858998980073,-0.3821429579121114,-0.29286378034314997,-0.11321526338547669,-0.2951089387784737,0.0826142125989537,0.25821721942692594,0.32090537163989014,-0.11460591025172255,0.07518830439830954,0.3783654715312091,0.18910027196712642,-0.014084890371540914,-0.18944072236332135,-0.23952934516883279,0.17510929252367113,-0.08318557286307819,-0.11594252839583803,0.05742565338575357,-0.4044368822077239,0.1550039822311216,-0.15234348364174366,0.013401954673935432,-0.2502868292551186,0.2981909813195769,-0.19200789719517972,-0.07124826757589707,-0.005613242124987615,0.24590469504756904,-0.05520243789195209,0.03453777261971924,-0.04802073032368679,-0.13350463783796374,0.02342042762383416,-0.07072172511520015,-0.2712391135723305,-0.09099614635940541,-0.07203075733992297,-0.3067674151420392,0.24360934738069773,0.49173490818891974,0.5608339728897664,-0.26790688922502903,-0.3273196733883909,-0.3638507420625034,-0.17887521941038603,-0.15519623930968746,-0.01578512104429506,0.048006513671999845,0.0856939520233789,0.34970575757324696,-0.20549901091569178,-0.0253427126696585,-0.09305341526664593,-0.03624438482802361,0.11066072657578499,-0.09739077906753565,0.11008404216349968,-0.2569802012672094,0.054396580300621084,-0.09874896571037008,0.01526624192735432,0.345741023485725,0.020806279703990457,0.0024811561043198045,0.14783767478641224,0.11857858701055315,0.233144137858904,0.22959105559700244,-0.004139479882920765,0.1524684106981432,-0.2246182852021947,-0.17633177549853557,0.07526971203136586,0.4379961240810116,-0.48267977704872955,0.03415810029853035
1,0.030218679799958514,0.4444956605158308,0.09952637029483039,0.09413844660636694,-0.16078522467766615,-0.2611440271166537,0.038216962232528365,-0.022787872844320885,-0.07661990283933633,-0.16491286225671717,-0.06356064262799918,-0.20426129608634203,0.27691803076030574,-0.10433079706066671,0.12736459283486884,-0.28877759694176564,-0.2222241695285501,-0.14402241951183362,0.045587106010712246,0.1575948423000655,-0.04503647391684353,0.0831277666195734,-0.2925981842691031,0.25770206075599966,-0.32753390135681804,-0.23662841209802804,-0.023408034999909646,-0.2625504780341597,0.2068633652785245,0.322608571963193,0.30120808784028186,-0.06253370846868218,0.17238018755965373,0.2892079732791685,0.15652083395432462,-0.012329594512908337,-0.24158538705840543,-0.04281114448711057,0.12114717345547807,-0.06726231586859178,-0.08772458659128889,0.0444779285325614,-0.3760809369275675,0.03444406138459111,-0.10262886756921516,-0.0744662792147959,-0.2621667445938596,0.24631340519853812,-0.1794885074319181,-0.0220084816991242,0.030983277870451704,0.10200377559179769,0.004448668906629523,-0.031740317713839054,0.033921296705546625,-0.0958345656605054,0.014338490479242275,-0.057570521851234575,-0.09166652243515915,0.011886357411961345,-0.09546948014758527,-0.24191976645139648,0.08682865424608976,0.2716601817485164,0.6352315188659464,-0.21877751075388754,-0.22669523928643148,-0.3545160139636958,-0.143778790300712,-0.21550144631285495,0.05575922104968306,0.2052837034796967,0.05649842467254904,0.3486892482649316,-0.20895467535318696,-0.07336798480999492,-0.16268496947116493,0.117503957496956,-0.018918708969345863,-0.07605856779896653,-0.0009093888179289506,-0.26340447198599576,0.06092185019789373,0.04950985938519486,0.059536952282959486,0.30045262913139165,0.03970785559675492,0.08210781793904436,0.2028581489206237,0.05707316113676986,0.1895059291725321,0.256323780891869,0.14924405248260456,0.10628315739484284,-0.12943134451326094,-0.2133087317130583,-0.01668279765495647,0.3193631572128438,-0.5069767074002063,0.008623920200283037
2,0.03038514484544475,0.39462206451868526,0.21099830738135747,0.022202271516719947,-0.06950110127693232,-0.342239471256961,-0.016915673147696927,-0.05770050132129227,-0.07112213730222869,-0.07695219008137985,-0.1821673353860744,-0.23527961261380387,0.3596341863692719,-0.2072477553928347,0.07092504181461978,-0.31903427258152894,-0.2541138856880823,-0.08742156700820339,-0.01646572379965563,0.13583298496978016,-0.08294382238076353,0.07556055345553525,-0.3498951366304287,0.2890599699861997,-0.3929878570690599,-0.20859342783556453,-0.1265039913479847,-0.22836354424302674,0.1258891539919019,0.2875548444156136,0.2694671748263039,-0.07614060374670567,0.0816910925644393,0.2809905305609335,0.07293168241077944,-0.0430029462571541,-0.23168403934984355,-0.15313402453570493,0.17562569854828547,-0.013685799829842409,-0.211276397869295,0.04615155041778498,-0.3904530959446173,0.10527578126894528,-0.16573709184874078,-0.038266528524905065,-0.19750180644249277,0.2729093781529869,-0.312867313708958,-0.09762335265986621,-0.03584530666394501,0.10343328223335652,0.005960764163838965,0.08829567571911885,0.0854113391845259,-0.08739067504790668,-0.1280495334910799,-0.04385543255401509,-0.22707135082586022,0.018462699500615805,-0.03981248873323962,-0.2563502587406535,0.13783130110764152,0.35895562390986907,0.5968910737096199,-0.2716469335445792,-0.21944246844065432,-0.420251989442551,-0.1708528367987815,-0.1832165670942287,0.12288152015939051,0.18443495928956083,0.052961464980807234,0.2457228755977537,-0.18326926784357056,-0.13815132276231082,-0.047636394883144875,0.00928808077789691,0.03559710431311812,-0.1620209613670433,0.05211926214824602,-0.16846852059647136,0.10656741237248846,-0.07366920486110386,0.03450434765189278,0.304758904632466,-0.0050306822222595735,0.02815171736007442,0.20290559693536608,0.018811023042166645,0.14818540627935103,0.12598157568587637,0.24160989774010924,0.16199542220909985,-0.12494839946454277,-0.20161249775591553,-0.013494969388394028,0.3873879822702812,-0.5360589155889287,-0.034975352602041494
3,-0.013856388074124143,0.2994202260992357,0.11035093028719227,0.06702230528130063,-0.01942927177463259,-0.2579962049743959,0.12669549271647287,-0.1154874088686137,-0.10658666775340125,-0.07887829875662214,-0.22346941905977605,-0.21940639750876775,0.32861897438054993,-0.3327578144768874,0.09581832297235018,-0.20246591152889387,-0.1489350896860872,-0.160789694370968,0.11749869984175478,0.07719917967915535,-0.059931170616653706,0.08691827769923423,-0.22498980235485805,0.17958404638227962,-0.4481326310016725,-0.24964962544895353,-0.09965484367594832,-0.3647761959804311,0.21322746499485912,0.3695834568213849,0.4394140438664527,-0.07519746926568803,0.16306012128258035,0.2657281885012275,0.10948068597575739,-0.08978400459246975,-0.04919757498871712,-0.06394384056329727,0.1114232705107757,-0.009415455406442994,-0.21356222884995596,0.09571664851336252,-0.3021512039537941,0.08842744345643691,-0.15139044182641165,-0.24146886985926402,-0.3388599319649594,0.43593750965027583,-0.21900148601049468,-0.03547849635859685,-0.009375919111161715,0.15793926588126592,-0.04347443722543262,0.039208736026748306,-0.0033727435927305904,-0.08333460463299638,-0.038903447621989815,0.021364755041542508,-0.233779483408268,-0.06701041445402163,-0.0514646038812186,-0.23145723010280303,0.019870251062370482,0.19996827015919344,0.6376485427220663,-0.250639902649536,-0.2036655389127277,-0.4246003705830801,-0.1264039065711023,-0.3491058305704168,-0.0033344332062240157,0.15636716171034745,0.13494175220174448,0.47507773836453754,-0.19130249250502812,-0.15762453637130203,-0.17277946332026095,-0.07906905601599387,-0.036704438738524914,-0.20491272155084603,-0.12114469848927997,-0.2825771225172849,0.11549886280582064,-0.037790595775558836,0.19474215042733012,0.3574077380555017,0.04009473013381163,0.1144169441734751,0.3670965316040175,-0.053370363311842084,0.06745679410440582,0.3147670550360566,0.3026394967233673,0.07616184004360721,-0.03585578097651402,-0.27362997603735756,-0.0867173434456899,0.36697332702931906,-0.6496941496928533,-0.1195193702088935
4,0.07856309229516358,0.31800461808840436,0.26891091787478044,0.03167925615950177,-0.055684204967249004,-0.26979046862661127,0.1477482601323919,-0.0054748912731329685,-0.12540863126715912,-0.13528448935332044,-0.1131407942046367,-0.12553520948581753,0.34237151049698394,-0.2839213898349997,0.11677121318921092,-0.29963229128736113,-0.16629703249782324,-0.16331599171583852,0.11499966661323838,0.12874235574106155,-0.09069020771199748,0.07002954112942375,-0.21044377623392002,0.25094120398197056,-0.4014435764402151,-0.23444124768000274,-0.032833123623970006,-0.34341802669777755,0.24839687245410114,0.4502163987961553,0.2313384203284624,-0.04735885892781274,0.045435150226001586,0.2344172512613503,0.025311962934210896,-0.02358723116742026,-0.28609750564334846,-0.029616747273220903,0.09455914835589715,-0.08449524756482181,-0.1665202976603593,-0.04368984339193308,-0.23389130624266163,0.20132036248798527,-0.1459355918493765,-0.08306140515820257,-0.38692844174026203,0.3137193632788867,-0.142817451119689,-0.04552071929044489,-0.03540297729584078,0.11103031829199088,-0.002944946190663835,-0.04672665621287057,-0.07031939045659133,-0.00516124811422612,-0.07819156827671188,0.03697087611293509,-0.2235545505592156,-0.1768091912492223,-0.03910028999338725,-0.15740584390836634,0.05960689643550376,0.20053970328133022,0.5815637607371346,-0.30380730690168484,-0.1606238167677518,-0.25114035248268574,-0.22201898903308792,-0.22807379559214627,-0.1132731679771539,0.22377631143622456,0.1548075682505788,0.35551686869889854,-0.2272271851931388,-0.00528277402987615,-0.07254402239119545,0.05459370015056005,-0.04957542621663639,-0.16092952520763165,0.028937628101890107,-0.37274172137092265,0.17584453071911066,-0.012034189401934523,0.12228175614395045,0.429776027820827,0.08060140083433084,0.09480615197459147,0.27718970730590325,0.07742379886137012,0.2150217361326906,0.3397583990867826,0.24227467908834419,0.032713882884265674,-0.018406807688907498,-0.3678162821590723,-0.08303500877116762,0.40661320822601693,-0.540506205078037,-0.09216880773948062
5,0.0005527984729269519,0.32830045957816767,0.203221261582803,-0.0021625460241921244,-0.06486224400578067,-0.3304830906447023,0.07756704217754304,-0.036976550403051076,0.04188020385336131,-0.18643901171162724,0.010077483249187936,-0.1621654937887797,0.3206971558392979,-0.12853656857041643,0.06013740226917434,-0.30020066457800565,-0.22601581576454918,-0.10128859674587147,0.08053320021135732,0.15095218545757233,-0.15666420666966588,0.06138851706054993,-0.26944518492091446,0.28796501136384905,-0.33360383537365124,-0.16633497630245983,-0.04186690371716395,-0.24209591408143752,0.21907343195634893,0.3716526529053226,0.19875505284871905,-0.0006888677133247256,0.08950797917786986,0.21434899955056608,0.1015763370320201,0.12678152007283644,-0.14494203694339375,-0.007439097319729626,0.1073046614183113,-0.040542105882195756,-0.14310564047191293,0.10451199278468266,-0.29904006745200606,0.03810492982156575,-0.07605081705842168,-0.09968630186340306,-0.22501606419100426,0.29295509124640373,-0.1500579547137022,-0.08005370275350288,-0.05758162538986653,0.062085403286619115,-0.06224642445522477,0.05669966014102101,-0.037295672239270064,-0.05879360490944237,-0.046846290765097366,-0.055210185682517475,-0.15544746540253981,-0.0040913271252065895,-0.11193216566462069,-0.24878116472391412,0.19604168068617583,0.26144295306876303,0.5431445179274306,-0.2924018467310816,-0.2122314190492034,-0.19130367797915823,-0.12272594062960707,-0.25248152802141705,-0.024816955032292753,0.15145836684387176,-0.01331317947624484,0.23390927618020213,-0.25759908674517645,-0.10394778449553996,-0.036009477195329966,0.04071327653946355,-0.027614710346097127,-0.09712748023493986,0.029618872853461653,-0.19389565039891749,0.15874736648984253,0.027375868130184243,0.028766468400135636,0.3570285300840624,0.06563459797762335,0.0681351592997089,0.15731906023574993,0.04676172339823097,0.2908700654050335,0.20410537514835597,0.17422476307256146,-0.010062192706391216,-0.07527173915877938,-0.19427092203404756,0.1326576989842579,0.2199629312613979,-0.27901703847164755,-0.11503084085416049
6,0.1157895194400902,0.38632909163164025,0.13493642935720393,-0.03741884513352162,-0.11805628277122593,-0.3136135549642719,0.10043054736123826,0.11978035028546284,-0.19011629414625275,-0.17823604838206217,-0.13479872066706705,-0.1279047979728486,0.29873117129915416,-0.1822618939854109,0.053630823806787915,-0.31279199224156445,-0.19135052161530042,-0.14010289846322474,0.13358096257807353,0.15529780455220205,-0.1178573921489983,0.014594122224176923,-0.24934494226741102,0.32581758697350055,-0.42831188428382844,-0.2757702911965167,-0.10978769158753447,-0.26081253373279023,0.1424157805293082,0.346673167633036,0.22134228949793255,-0.012521405471488833,0.06843694379159178,0.3684822202910884,0.08841545435671623,0.10287640512120934,-0.13821877424309675,-0.08014106553477737,0.07698664890948492,-0.055221089196260065,-0.1552822675842505,0.07405778148080198,-0.27743930735876066,0.11334624765918423,-0.14036107095531547,-0.12432050185564619,-0.3255169188935095,0.2522346759155297,-0.19315480091012058,-0.07428092433688924,-0.04597347350611996,0.09444099256338981,-0.04663556312712339,0.08403175638522953,0.1282364287509177,-0.09207462965740631,-0.0028681825631513046,-0.007973851253971076,-0.1344901952543296,-0.023188286126615144,-0.06994503901268427,-0.26194945524016827,0.10927972562897664,0.23607184234051368,0.5111161207135481,-0.2432063263721573,-0.22943119765766776,-0.30221098562320453,-0.1142313116728567,-0.164575782043334,0.06984167942144455,0.185117436441569,0.049222501018681586,0.39795119775077087,-0.29917583373399115,-0.06389643605320881,-0.14465629923730516,0.04667798638379631,0.04235196953567748,-0.09431445413268263,0.05796646629161655,-0.18398513576875514,-0.031401393230622396,-0.03572554089008078,0.06341101672464552,0.3569574558343261,0.14371082457737663,0.07842890619455527,0.22408045217012748,0.05676335283668521,0.2509021295282321,0.2470997364188616,0.19936755246435028,0.13350717964558265,-0.030897760859284647,-0.22644688117538747,0.04499725587307834,0.39377741645185804,-0.48031660795020753,0.01496075465081212
7,0.09626300268922933,0.38851928249467166,0.2661584886908531,0.10163578080944717,-0.14733356215059756,-0.21812419641762973,0.054040154190734026,0.04596491854754277,-0.059249395579099653,-0.14213283605873583,-0.10575015034526586,-0.21353098986670374,0.2972667245194316,-0.08791517262347043,0.18008680503815414,-0.318233379535377,-0.1829969097673893,-0.14122602980583907,0.0555765051022172,0.2697421289049089,-0.03373154487460852,0.1530069163069129,-0.21653884772211313,0.2178392121940851,-0.45435191828757526,-0.3249262263998389,-0.09761687867343426,-0.324530728161335,0.1568637416139245,0.35448299467563626,0.28408031092956665,-0.042213360834866764,0.025671657854691148,0.19291489102877676,0.0404990528151393,-0.021731652854941785,-0.19457568834419361,-0.07044983903877437,-0.013318890719674528,-0.15946961790556088,-0.10488717459142208,0.029430862334556877,-0.4126223727175966,0.04606713183224201,-0.11739396788179875,-0.14171740714460612,-0.29977431653998793,0.26801413723267614,-0.17539682360365988,-0.07733667059801519,0.061484951535239814,0.09106027255766094,0.048971572164446114,0.04435799984261393,0.0219112176541239,-0.16498032687231898,-0.043424828322604296,-0.06782912068068982,-0.02790946952998638,-0.04927546659484506,-0.06032849084585905,-0.17240714421961456,0.006194027401506901,0.16830939825624228,0.5727889544703066,-0.22486648242920637,-0.2595895507931709,-0.28674789547920226,-0.18284774448722602,-0.25554716534912586,0.03481131140142679,0.2393640510737896,0.11438383376225829,0.3385021827928722,-0.19839534267783165,0.0009739084914326668,-0.16050489634275436,0.08467583283782006,-0.08997817219235003,-0.13649870309531253,0.012118557742796838,-0.3257813643291593,0.08598950203508139,0.011619881812366657,0.14585738541092724,0.34270875990390776,0.01900543415104039,0.05929527373984456,0.23116706496104597,0.13609892765292897,0.18019736260175706,0.22114580703899264,0.266349295116961,-0.00649622555822134,-0.09404094340279698,-0.25028644485399126,0.0010627944208681584,0.407508612787351,-0.4273298475146294,-0.03996314046904445
8,0.03660570786622189,0.1976213253048413,0.11787375643411103,-0.00688399381332976,-0.0828352463157738,-0.27037175602334385,0.15162798907498226,0.22404830282732077,-0.11149634078473729,-0.03882176872781094,-0.1941280120655018,-0.1798032771809684,0.3439938223318142,-0.21715024149264484,0.12051868129192907,-0.43336421459474983,-0.3195541887818014,-0.2736137446344775,0.12246297946309342,0.27160891830263767,-0.05324608788770788,-0.019371038878007847,-0.3422905229963362,0.22286828289575436,-0.46398687023012075,-0.17254196781226816,0.222879656645305,-0.34075540841064034,0.17492140281726332,0.31075141798047456,0.11791837965960011,0.03676491080927115,-0.04989608857945046,0.3296289071166778,0.1925143445020213,0.19882575529182384,-0.1849633440724574,0.03080313447315027,-0.018842009964453822,-0.15471051265622543,-0.16676202498595505,-0.07435526374234434,-0.2736295697909287,0.11562112102504163,0.012769596414941856,0.013652568135191412,-0.3192428825149203,0.40650467752643366,-0.12237919560250114,0.029238310094703648,0.020641289541826528,0.17715303662835674,-0.07060766188592157,-0.06774011632318006,-0.03445173871210393,0.05808324837947593,0.04965302131741362,0.07104898219489876,-0.10832320268758956,-0.03864156558890553,0.05261617071707459,-0.14589852031649037,0.2514251831590253,0.4058406776474679,0.4765134997775449,-0.23499559183769367,-0.17282659930231817,-0.23804167411564028,0.006865612833815462,-0.1636531727717203,-0.08999574244679774,0.15815009910832434,0.11864306131268249,0.43390783859307275,-0.28901676121441755,-0.00242250766057302,0.031086207545526764,0.08969523185206686,-0.04246090551126091,-0.016278007876334252,0.054790701799313814,-0.28886506613343954,0.07499868795275688,-0.02180589598035166,0.018002977964523083,0.4215081267277984,0.10090235215337838,0.14861150614588575,0.1392805802581065,0.09431294544243857,0.20572970336412683,0.46056670273708944,0.06865454792483326,-0.0036854784360484164,-0.07869843705831205,-0.39094910031074986,-0.08522979778182857,0.22384015982970595,-0.4354843843509169,0.025244464659515548
9,0.04244863935309695,0.3076443315949291,0.14704684226308018,0.006431134708691388,-0.1832078481093049,-0.3185133927036077,0.059881680470425636,0.16461067541968077,0.16789571335539222,-0.18157362705096602,-0.10555933206342161,-0.30459103581961244,0.2112528367433697,0.04351834597764537,0.1263226771261543,-0.19631851161830127,-0.10695988015504554,-0.036969293374568224,0.09133565772208385,0.20851607469376177,0.14430878893472254,0.06663433637004346,-0.0943696410395205,0.1986659518443048,-0.30636109528131783,-0.14761098357848823,0.21035590069368482,-0.1257343585602939,0.10686249169521034,0.35818945709615946,0.18711753573734313,-0.06783162953797728,0.01644857064820826,-0.024793808057438582,-0.20500643039122224,-0.026820394763490185,-0.2124508541819523,0.1668499208171852,0.1902854664658662,-0.32302035465545487,0.10825148271396756,-0.0676674083515536,-0.3040993347822223,-0.007576581556349993,-0.013231602031737566,-0.03254263405688107,-0.13194142322754487,0.30692503514001146,-0.1029417043318972,-0.005333017965313047,0.1147592538036406,-0.002586501243058592,0.08575655322056264,-0.1067763288738206,-0.029605446383357048,-0.08763379033189267,0.03663814323954284,0.16406903753522784,-0.18681516032665968,-0.24172932945657521,0.13852228806354105,-0.22190975752891973,-0.03280545654706657,0.05278350436128676,0.5351644164184108,-0.0031415484845638275,0.05300780385732651,-0.10042667749803513,-0.12178720999509096,-0.16114434087648988,-0.12759773049037904,-0.02297865878790617,0.1124139743624255,0.40915993868838996,0.0349324569106102,-0.09176153666339815,0.011553043499588966,0.11797315359581262,-0.1041342486278154,-0.258473216295215,-0.030070294538745657,-0.3218145838472992,-0.06203098455443978,-0.04223275445474428,0.08978431843570434,0.1881141560152173,-0.07698131818324327,0.04966348048765212,0.046707153669558465,0.07243032347469125,0.1328976503573358,0.2881754244444892,0.3191200061701238,-0.07859996892511845,-0.08713382948189974,-0.13863114162813872,-0.09068021725397557,0.306103152630385,-0.42577173281461,-0.27287975267972797
